username,score,percentile
BoomXPD,1.8,2.8505759272957834
jyetheguy,1.8,2.8505759272957834
CreampieLoli,1.81,2.8611434006129133
a1301,1.81,2.8611434006129133
Deco,1.82,2.8717108739300437
Geromusix,1.82,2.8717108739300437
Dekyoura,1.83,2.8981295572228682
Hyperixn,1.83,2.8981295572228682
Kinglutz,1.83,2.8981295572228682
Orthond,1.83,2.8981295572228682
Quintec,1.83,2.8981295572228682
revi0li,1.83,2.8981295572228682
tradwife,1.83,2.8981295572228682
zaku,1.83,2.8981295572228682
LikerTubeEvo,1.84,2.924548240515693
MaXuS,1.84,2.924548240515693
CookiesNCream,1.85,2.9536087921378
Ecd555,1.85,2.9536087921378
InfiniteNomad,1.85,2.9536087921378
Koil,1.85,2.9536087921378
Terraquatic,1.85,2.9536087921378
emillia,1.85,2.9536087921378
rocket,1.85,2.9536087921378
strawfeather690,1.85,2.9536087921378
yash,1.85,2.9536087921378
TheBeast9438,1.86,2.9826693437599068
elitist,1.86,2.9826693437599068
Lichkeeper,1.87,2.9905949487477548
Jay314,1.88,3.003804290394167
Kaustrale,1.88,3.003804290394167
Misk,1.88,3.003804290394167
hawkeyehan,1.88,3.003804290394167
Deimer828YT,1.89,3.027581105357709
Hybrid,1.89,3.027581105357709
Rydan,1.89,3.027581105357709
Tirq,1.89,3.027581105357709
paintyum,1.89,3.027581105357709
ShizzNick,1.9,3.051357920321251
ZENOS100,1.9,3.051357920321251
ajsan,1.9,3.051357920321251
m4ple,1.9,3.051357920321251
Ibon,1.91,3.072492866955511
Optify,1.91,3.072492866955511
Shaikhspeare,1.91,3.072492866955511
Xenro,1.91,3.072492866955511
Gintariar,1.92,3.0883440769312056
Treato,1.92,3.0883440769312056
Chrono,1.93,3.106837155236183
KaiZ,1.93,3.106837155236183
RenoDeGeneric,1.93,3.106837155236183
Stogdy,1.93,3.106837155236183
cheesegeese,1.93,3.106837155236183
IM0,1.94,3.1253302335411606
Jaybird652,1.94,3.1253302335411606
ICD,1.96,3.1438233118461376
Tornadoguy,1.96,3.1438233118461376
akirase,1.96,3.1438233118461376
craz,1.96,3.1438233118461376
rox223,1.96,3.1438233118461376
