username,score,percentile
Clik,0.64,2.4447616027064174
stonks7903,0.64,2.4447616027064174
151010,0.65,2.457976530288614
Orf,0.65,2.457976530288614
luixinguer,0.65,2.457976530288614
Stogdy,0.66,2.47383444338725
WetCashews,0.66,2.47383444338725
jopalosya,0.66,2.47383444338725
mastermax2,0.67,2.4896923564858864
sevarti,0.67,2.4896923564858864
thelettera,0.67,2.4896923564858864
ThePhoenix,0.69,2.5055502695845226
daki090,0.69,2.5055502695845226
yilrus,0.69,2.5055502695845226
KurisuTina46,0.7,2.51612221165028
TheFlashyTurtle,0.71,2.521408182683159
Nandochi,0.72,2.550481023363992
PuRpL3,0.72,2.550481023363992
Ruey,0.72,2.550481023363992
crimson,0.72,2.550481023363992
jimpuff,0.72,2.550481023363992
jiny09,0.72,2.550481023363992
madattak,0.72,2.550481023363992
packa,0.72,2.550481023363992
pieeo,0.72,2.550481023363992
watchlist,0.72,2.550481023363992
Ayaero,0.73,2.5927687916270217
DereDere,0.73,2.5927687916270217
HZhousTextbook,0.73,2.5927687916270217
RoadToRank1,0.73,2.5927687916270217
RonaldReagan,0.73,2.5927687916270217
reitrace,0.73,2.5927687916270217
Az1do,0.74,2.621841632307855
codeine,0.74,2.621841632307855
klx,0.74,2.621841632307855
muds,0.74,2.621841632307855
rxyvxr,0.74,2.621841632307855
LolisAreMine,0.76,2.64298551643937
Sonj,0.76,2.64298551643937
ZD646,0.76,2.64298551643937
Profi,0.77,2.658843429538006
Sketchinat3r,0.77,2.658843429538006
nlbence,0.77,2.658843429538006
FIRENIGHT115,0.78,2.6747013426366424
liko,0.78,2.6747013426366424
zaku,0.78,2.6747013426366424
